,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,پالايش,صندوق پالايشي يکم-سهام,185583,36892044,4196028936500,100000,119000,113300,13300,13.3,113740,13740,13.74,107500,130900,1399-9-11
1,شستا,سرمايه گذاري تامين اجتماعي,113606,273536019,8098303311110,30360,29990,29120,-1240,-4.08,29610,-750,-2.47,29000,30590,1399-9-11
2,شپنا,پالايش نفت اصفهان,104679,721067018,13776483519240,18590,18200,19510,920,4.95,19110,520,2.8,17840,19510,1399-9-11
3,خودرو,ايران‌ خودرو,81148,1811404719,7389739717950,4150,4070,4000,-150,-3.61,4080,-70,-1.69,4000,4200,1399-9-11
4,وتجارت,بانك تجارت,79977,1955212246,7836722745250,4000,4010,3940,-60,-1.5,4010,10,0.25,3900,4150,1399-9-11
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,79509,43296840,8980031203740,205480,205200,203100,-2380,-1.16,207410,1930,0.94,202000,213940,1399-9-11
6,گدنا,تهيه توزيع غذاي دنا آفرين فدك,69584,34958497,899941933229,25447,25800,26719,1272,5.0,25743,296,1.16,24175,26719,1399-9-11
7,دي,بانك دي,64627,150046443,7609936710682,49087,50000,49900,813,1.66,50717,1630,3.32,47510,51541,1399-9-11
8,وسپهر,سرمايه گذاري مالي سپهرصادرات,63132,147013744,1719269106843,12080,11823,11770,-310,-2.57,11695,-385,-3.19,11519,11999,1399-9-11
9,بپيوند,برق و انرژي پيوندگستر پارس,52766,45466045,1242664292267,28326,27300,26930,-1396,-4.93,27332,-994,-3.51,26300,28400,1399-9-11
10,شاروم,پتروشيمي اروميه,48551,15964722,340725866274,20590,21300,21618,1028,4.99,21342,752,3.65,20000,21619,1399-9-11
11,فولاد,فولاد مباركه اصفهان,48231,267082723,3850525210230,14250,14220,14250,0,0.0,14420,170,1.19,13900,14840,1399-9-11
12,زملارد,كشاورزي و دامپروري ملارد شير,46599,3490206,145407249701,43406,42880,41240,-2166,-4.99,41662,-1744,-4.02,41236,42880,1399-9-11
13,ثاميد,توسعه و عمران اميد,45311,266763472,616540070020,2400,2310,2320,-80,-3.33,2310,-90,-3.75,2280,2380,1399-9-11
14,آبادا,توليد نيروي برق آبادان,43716,22163910,417077983700,18020,18720,18920,900,4.99,18820,800,4.44,18020,18920,1399-9-11
15,اخابر,مخابرات ايران,41641,59793686,927688721320,15520,14870,15790,270,1.74,15510,-10,-0.06,14870,15990,1399-9-11
16,شبندر,پالايش نفت بندرعباس,40387,169220227,5229148661640,29760,29300,31000,1240,4.17,30900,1140,3.83,28900,31240,1399-9-11
17,سيتا,سرمايه گذاري سيمان تامين,35373,50980712,899881419060,18150,17890,17510,-640,-3.53,17650,-500,-2.75,17300,18150,1399-9-11
18,امين,تامين سرمايه امين,34085,41748430,526525093350,12740,12740,12300,-440,-3.45,12610,-130,-1.02,12200,12900,1399-9-11
19,پيزد,مجتمع صنايع لاستيك يزد,33641,3079581,265858366562,89859,88000,86400,-3459,-3.85,86329,-3530,-3.93,85367,89000,1399-9-11
20,بگيلان,توسعه مسير برق گيلان,32411,10514872,279082325310,27015,26630,26541,-474,-1.75,26542,-473,-1.75,26011,26860,1399-9-11
21,حكشتي,كشتيراني جمهوري اسلامي ايران,31628,82045230,2452186519390,30940,29650,29400,-1540,-4.98,29890,-1050,-3.39,29400,30880,1399-9-11
22,غزر,صنعتي زر ماكارون,31299,5858701,320661491150,56220,53420,53810,-2410,-4.29,54730,-1490,-2.65,53410,57500,1399-9-11
23,ثبهساز,بهساز كاشانه تهران,30979,166785506,471072407420,2920,2850,2790,-130,-4.45,2820,-100,-3.42,2780,2910,1399-9-11
24,پترول,گروه پتروشيمي س. ايرانيان,30584,177935503,2509428750590,14000,13990,14110,110,0.79,14100,100,0.71,13500,14510,1399-9-11
25,وبصادر,بانك صادرات ايران,29542,588165028,2194081715830,3770,3750,3660,-110,-2.92,3730,-40,-1.06,3640,3860,1399-9-11
26,وپويا,سرمايه گذاري پويا,25130,37675011,347037787843,9430,9250,8976,-454,-4.81,9211,-219,-2.32,8959,9626,1399-9-11
27,رافزا,رايان هم افزا,24009,142144,5224787008,35007,36757,36757,1750,5.0,35179,172,0.49,36757,36757,1399-9-11
28,بركت,گروه دارويي بركت,23503,86543452,1573333978660,18100,17700,18000,-100,-0.55,18180,80,0.44,17210,18640,1399-9-11
29,لكما,كارخانجات‌مخابراتي‌ايران‌,23089,175324090,1698865795089,9478,9400,9762,284,3.0,9690,212,2.24,9200,9762,1399-9-11
30,وبملت,بانك ملت,22978,329255402,1896384137680,5810,5720,5710,-100,-1.72,5760,-50,-0.86,5600,5900,1399-9-11
31,ولپارس,ليزينگ پارسيان,22909,8508266,53602075800,6000,6300,6300,300,5.0,6290,290,4.83,6300,6300,1399-9-11
32,شگويا,پتروشيمي تندگويان,21977,179467072,2322314866790,12351,12968,12968,617,5.0,12940,589,4.77,12598,12968,1399-9-11
33,آريا,پليمر آريا ساسول,21313,3907046,714832399347,181638,180840,182700,1062,0.58,182960,1322,0.73,175830,185500,1399-9-11
34,بكهنوج,توليد برق ماهتاب كهنوج,19855,516720935,1752146014310,3427,3401,3457,30,0.88,3391,-36,-1.05,3256,3550,1399-9-11
35,سمايه,بانك سرمايه,19425,191318749,1689166452044,9260,8797,8797,-463,-5.0,8829,-431,-4.65,8797,8983,1399-9-11
36,صباح,ح . سرمايه گذاري صبا تامين,19240,112397657,736130003834,6303,6500,6484,181,2.87,6549,246,3.9,6120,6618,1399-9-11
37,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,17297,103944793,1496187316340,14290,14000,14620,330,2.31,14390,100,0.7,13630,14900,1399-9-11
38,فارس,صنايع پتروشيمي خليج فارس,17269,86766313,1205643851070,13760,13790,13900,140,1.02,13900,140,1.02,13080,14200,1399-9-11
39,ذوب,سهامي ذوب آهن  اصفهان,15941,362027797,1951855631262,5165,5200,5423,258,5.0,5391,226,4.38,5001,5423,1399-9-11
40,بجهرم,توسعه مولد نيروگاهي جهرم,15616,189726335,838051535376,4285,4290,4333,48,1.12,4417,132,3.08,4100,4499,1399-9-11
41,وخارزم,سرمايه گذاري خوارزمي,15010,112177310,1142339004170,9910,9990,10380,470,4.74,10180,270,2.72,9450,10400,1399-9-11
42,ونوين,بانك‌اقتصادنوين‌,14819,370012614,2030410614580,5300,5310,5370,70,1.32,5490,190,3.58,5300,5560,1399-9-11
43,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,14715,4021561,1374439077590,338780,340000,330000,-8780,-2.59,341770,2990,0.88,321850,355700,1399-9-11
44,بكام,كارخانجات توليدي شهيد قندي,14255,232449434,1144058587460,4740,4900,4960,220,4.64,4920,180,3.8,4510,4970,1399-9-11
45,ثشاهد,سرمايه‌ گذاري‌ شاهد,14052,37793219,984969890570,27100,26200,25750,-1350,-4.98,26060,-1040,-3.84,25750,27000,1399-9-11
46,لپارس,پارس‌ الكتريك‌,14040,7049612,1105930208590,161930,161900,153840,-8090,-5.0,156880,-5050,-3.12,153840,169000,1399-9-11
47,صبا,سرمايه گذاري صبا تامين,13601,53836277,506990763970,9121,9200,9336,215,2.36,9417,296,3.25,8800,9577,1399-9-11
48,خپارس,پارس‌ خودرو,13403,122973452,958449490890,8050,7810,7650,-400,-4.97,7790,-260,-3.23,7650,8080,1399-9-11
49,غگل,گلوكوزان‌,13331,119633936,602365535370,5190,5100,4940,-250,-4.82,5040,-150,-2.89,4940,5310,1399-9-11
