,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,اپال,فرآوري معدني اپال كاني پارس,2754511,1495390152,18573386770670,1000,12420,12500,11500,1150.0,12420,11420,1142.0,12000,12500,1399-12-6
1,كزغال,زغال سنگ پروده طبس,151311,25763456,760987398092,29962,29363,29612,-350,-1.17,29537,-425,-1.42,29363,30538,1399-12-6
2,پالايش,صندوق پالايشي يکم-سهام,90305,94968507,8033639221130,82830,88450,81600,-1230,-1.48,84590,1760,2.12,80680,88500,1399-12-6
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,52132,31516450,4453557322230,138930,148990,137100,-1830,-1.32,141310,2380,1.71,135370,148990,1399-12-6
4,بوعلي,پتروشيمي بوعلي سينا,38773,5751527,242098805630,42780,43250,42010,-770,-1.8,42090,-690,-1.61,41930,43260,1399-12-6
5,فملي,ملي‌ صنايع‌ مس‌ ايران‌,38314,188630093,2496052708590,13150,13600,12970,-180,-1.37,13230,80,0.61,12890,13750,1399-12-6
6,وسپهر,سرمايه گذاري مالي سپهرصادرات,37134,45990363,464610591238,10103,10200,10101,-2,-0.02,10102,-1,-0.01,10100,10200,1399-12-6
7,وكبهمن,مديريت سرمايه گذاري كوثربهمن,28123,5811943,70444481736,12326,12310,12080,-246,-2.0,12121,-205,-1.66,12080,12439,1399-12-6
8,سيتا,سرمايه گذاري سيمان تامين,20379,20548103,308248507840,15030,15000,15010,-20,-0.13,15000,-30,-0.2,15000,15030,1399-12-6
9,امين,تامين سرمايه امين,18593,7863016,81780532370,10400,10400,10400,0,0.0,10400,0,0.0,10400,10410,1399-12-6
10,رافزا,رايان هم افزا,17681,103300,4649533000,42463,45010,45010,2547,6.0,42684,221,0.52,45010,45010,1399-12-6
11,فولاد,فولاد مباركه اصفهان,16434,77691558,919204481860,11810,12240,11640,-170,-1.44,11830,20,0.17,11580,12240,1399-12-6
12,كرمان,س. توسعه و عمران استان كرمان,15507,25455619,1258864433522,48940,47962,51000,2060,4.21,49453,513,1.05,47962,51876,1399-12-6
13,شستا,سرمايه گذاري تامين اجتماعي,14713,47803576,965897105140,20500,20630,20090,-410,-2.0,20210,-290,-1.41,20090,20910,1399-12-6
14,ثاميد,توسعه و عمران اميد,13795,70404477,112446098090,1650,1620,1590,-60,-3.64,1600,-50,-3.03,1590,1640,1399-12-6
15,بگيلان,توسعه مسير برق گيلان,13617,1875821,37578361122,20331,20020,19925,-406,-2.0,20095,-236,-1.16,19925,21490,1399-12-6
16,غزر,صنعتي زر ماكارون,12760,5672709,151754015040,27280,26740,26740,-540,-1.98,26750,-530,-1.94,26740,27100,1399-12-6
17,آريا,پليمر آريا ساسول,12448,2353097,174349801325,74407,74530,73200,-1207,-1.62,74094,-313,-0.42,73012,77300,1399-12-6
18,وپارس,بانك‌پارسيان‌,12352,525343371,1749002051800,3330,3440,3360,30,0.9,3330,0,0.0,3270,3470,1399-12-6
19,بپيوند,برق و انرژي پيوندگستر پارس,11028,4611046,66505735684,14661,14998,14368,-293,-2.0,14423,-238,-1.62,14368,14998,1399-12-6
20,شتران,پالايش نفت تهران,10987,75733900,671382621700,9000,9150,8820,-180,-2.0,8870,-130,-1.44,8820,9250,1399-12-6
21,شاروم,پتروشيمي اروميه,10907,2932392,57563477420,19896,20096,19499,-397,-2.0,19630,-266,-1.34,19499,20096,1399-12-6
22,كيميا,معدني كيمياي زنجان گستران,9764,35724096,689573475273,19463,19074,19490,27,0.14,19303,-160,-0.82,19074,19970,1399-12-6
23,شگويا,پتروشيمي تندگويان,9451,26050169,216733486252,8143,8550,8238,95,1.17,8320,177,2.17,8140,8560,1399-12-6
24,پترول,گروه پتروشيمي س. ايرانيان,9051,33768778,317219751880,9440,9790,9280,-160,-1.69,9390,-50,-0.53,9260,9800,1399-12-6
25,فزرين,زرين معدن آسيا,8959,28182249,878480207278,29992,29600,31690,1698,5.66,31171,1179,3.93,29600,31791,1399-12-6
26,شبندر,پالايش نفت بندرعباس,8949,29639257,722711719290,24440,25000,23960,-480,-1.96,24380,-60,-0.25,23960,25410,1399-12-6
27,پيزد,مجتمع صنايع لاستيك يزد,8419,454077,31195230123,69783,68420,68388,-1395,-2.0,69064,-719,-1.03,68388,72000,1399-12-6
28,زملارد,كشاورزي و دامپروري ملارد شير,8386,1008618,37868529082,38103,37610,37341,-762,-2.0,37656,-447,-1.17,37341,38500,1399-12-6
29,شپنا,پالايش نفت اصفهان,7784,77234478,939091080620,12720,12200,11960,-760,-5.97,12160,-560,-4.4,11960,12450,1399-12-6
30,غگيلا,شيرپاستوريزه پگاه گيلان,7184,103904,2464602880,22378,23720,23720,1342,6.0,22440,62,0.28,23720,23720,1399-12-6
31,وليز,ليزينگ‌ايران‌,6594,54129106,536015094060,9700,9510,9510,-190,-1.96,9900,200,2.06,9510,10280,1399-12-6
32,سشمال,سيمان‌ شمال‌,6423,27831277,362971411000,13120,13020,12860,-260,-1.98,13040,-80,-0.61,12860,13580,1399-12-6
33,آبادا,توليد نيروي برق آبادان,6241,1590527,22674846470,14470,14250,14190,-280,-1.94,14370,-100,-0.69,14190,14650,1399-12-6
34,خساپا,سايپا,6122,233336900,560713921720,2410,2430,2370,-40,-1.66,2400,-10,-0.41,2370,2480,1399-12-6
35,وتجارت,بانك تجارت,5775,172729035,466520477050,2740,2720,2690,-50,-1.82,2700,-40,-1.46,2690,2780,1399-12-6
36,بالاس,مهندسي ساختمان تاسيسات راه آهن,5749,5092133,313318835271,60412,59204,62200,1788,2.96,61530,1118,1.85,59204,63990,1399-12-6
37,آوا,صندوق س.سهام آواي معيار-س,5693,54211839,377539494465,6929,7250,6759,-170,-2.45,6964,35,0.51,6707,7300,1399-12-6
38,وبملت,بانك ملت,5596,125042429,473044139820,3830,3830,3760,-70,-1.83,3780,-50,-1.31,3760,3880,1399-12-6
39,كمند,صندوق س. با درآمد ثابت كمند,5527,232100937,2348131418943,10111,10118,10117,6,0.06,10117,6,0.06,10115,10119,1399-12-6
40,وخارزم,سرمايه گذاري خوارزمي,5079,33253156,278328086500,8470,8800,8310,-160,-1.89,8370,-100,-1.18,8310,8800,1399-12-6
41,خودرو,ايران‌ خودرو,4950,113834945,300193892760,2670,2650,2620,-50,-1.87,2640,-30,-1.12,2620,2710,1399-12-6
