,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,ثاميد,توسعه و عمران اميد,150253,579245045,1598547513150,2630,2760,2760,130,4.94,2760,130,4.94,2680,2760,1399-7-5
1,امين,تامين سرمايه امين,74669,32612737,462212587520,13960,14000,14570,610,4.37,14170,210,1.5,13450,14650,1399-7-5
2,فملي,ملي‌ صنايع‌ مس‌ ايران‌,66412,188074523,6052279378960,33380,33500,32650,-730,-2.19,32180,-1200,-3.59,31720,34200,1399-7-5
3,فولاد,فولاد مباركه اصفهان,59100,258637027,5124398619130,19880,20500,20030,150,0.75,19810,-70,-0.35,19100,20630,1399-7-5
4,آريا,پليمر آريا ساسول,54411,10655406,2025468728757,192140,194000,185010,-7130,-3.71,190088,-2052,-1.07,182551,200000,1399-7-5
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,52150,17001771,3677470745820,218180,221800,211560,-6620,-3.03,216300,-1880,-0.86,205000,230000,1399-7-5
6,خودرو,ايران‌ خودرو,47789,970102394,2822637176690,2970,3010,2830,-140,-4.71,2910,-60,-2.02,2830,3100,1399-7-5
7,شاروم,پتروشيمي اروميه,42972,685537,10114412898,14052,14754,14754,702,5.0,14187,135,0.96,14607,14754,1399-7-5
8,شبندر,پالايش نفت بندرعباس,40669,82245762,3593922189660,42780,43700,43220,440,1.03,43700,920,2.15,41500,44910,1399-7-5
9,سيتا,سرمايه گذاري سيمان تامين,40402,42872771,896724395200,19970,20930,20960,990,4.96,20920,950,4.76,20000,20960,1399-7-5
10,زملارد,كشاورزي و دامپروري ملارد شير,39516,512033,24526892733,45620,47901,47901,2281,5.0,46686,1066,2.34,46994,47901,1399-7-5
11,وبملت,بانك ملت,38279,612864086,3660122702230,5730,6010,6010,280,4.89,5970,240,4.19,5840,6010,1399-7-5
12,شپنا,پالايش نفت اصفهان,25605,80187780,2227886717470,28520,28500,27100,-1420,-4.98,27780,-740,-2.59,27100,29000,1399-7-5
13,وتجارت,بانك تجارت,24671,485318962,1483498158690,3140,3130,2990,-150,-4.78,3060,-80,-2.55,2990,3230,1399-7-5
14,فارس,صنايع پتروشيمي خليج فارس,23212,83472317,2802116281090,32030,33630,33630,1600,5.0,33570,1540,4.81,32900,33630,1399-7-5
15,ثبهساز,بهساز كاشانه تهران,23113,68445193,268211235790,4050,3970,3850,-200,-4.94,3920,-130,-3.21,3850,4090,1399-7-5
16,رافزا,رايان هم افزا,23099,134768,4183333488,29563,31041,31041,1478,5.0,29681,118,0.4,30928,31041,1399-7-5
17,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,20618,89696383,1618408338380,17480,18100,17890,410,2.35,18040,560,3.2,17500,18350,1399-7-5
18,خساپا,سايپا,20039,418145402,1009680547090,2470,2450,2350,-120,-4.86,2410,-60,-2.43,2350,2530,1399-7-5
19,ولپارس,ليزينگ پارسيان,19594,1446959,6033819030,3980,4170,4170,190,4.77,4000,20,0.5,4170,4170,1399-7-5
20,شتران,پالايش نفت تهران,19332,77063401,1904855673270,25780,25000,24500,-1280,-4.97,24720,-1060,-4.11,24500,25500,1399-7-5
21,وپارس,بانك‌پارسيان‌,17622,497521318,2017427118080,4220,4340,4020,-200,-4.74,4050,-170,-4.03,4010,4340,1399-7-5
22,ذوب,سهامي ذوب آهن  اصفهان,15956,142204156,815866998252,5915,5900,5620,-295,-4.99,5737,-178,-3.01,5620,6228,1399-7-5
23,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,15658,213883800,1055310238200,5180,4930,4930,-250,-4.83,4930,-250,-4.83,4930,5090,1399-7-5
24,وخارزم,سرمايه گذاري خوارزمي,12718,78565711,926025365120,11430,11860,11690,260,2.27,11790,360,3.15,11260,12000,1399-7-5
