,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,پالايش,صندوق پالايشي يکم-سهام,57364,66618974,5753457915230,84380,84500,86470,2090,2.48,86360,1980,2.35,83500,87750,1399-12-26
1,بركت,گروه دارويي بركت,44775,98415477,3401132671930,34900,35500,34210,-690,-1.98,34560,-340,-0.97,34210,36170,1399-12-26
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,40813,33622663,4975722543670,145790,143500,149000,3210,2.2,147990,2200,1.51,142210,150280,1399-12-26
3,رافزا,رايان هم افزا,30057,17651115,1593319677261,86269,88500,91445,5176,6.0,90267,3998,4.63,87210,91445,1399-12-26
4,كزغال,زغال سنگ پروده طبس,28959,12768516,473717842605,37078,36860,37110,32,0.09,37100,22,0.06,36440,38000,1399-12-26
5,اپال,فرآوري معدني اپال كاني پارس,28031,45343204,819713923290,17920,18070,17990,70,0.39,18080,160,0.89,17800,18600,1399-12-26
6,ثبهساز,بهساز كاشانه تهران,23503,121752453,288030368370,2360,2320,2360,0,0.0,2370,10,0.42,2320,2450,1399-12-26
7,غزر,صنعتي زر ماكارون,22538,25474598,704996836240,27390,27410,27790,400,1.46,27670,280,1.02,26850,28350,1399-12-26
8,خودرو,ايران‌ خودرو,22424,719459978,1842287799700,2470,2460,2600,130,5.26,2560,90,3.64,2450,2610,1399-12-26
9,خساپا,سايپا,21777,1062106075,2499710551580,2250,2240,2380,130,5.78,2350,100,4.44,2230,2380,1399-12-26
10,شپنا,پالايش نفت اصفهان,19464,181565278,2574682927010,13470,13600,14270,800,5.94,14180,710,5.27,13500,14270,1399-12-26
11,وسپهر,سرمايه گذاري مالي سپهرصادرات,18796,36304543,385431701496,10100,10100,10706,606,6.0,10617,517,5.12,10100,10706,1399-12-26
12,بوعلي,پتروشيمي بوعلي سينا,16965,17363093,794144866230,43630,44290,46240,2610,5.98,45740,2110,4.84,44000,46240,1399-12-26
13,فملي,ملي‌ صنايع‌ مس‌ ايران‌,16614,109638945,1453581279300,12610,12680,13360,750,5.95,13260,650,5.15,12620,13360,1399-12-26
14,وبملت,بانك ملت,13563,499852655,2104942576090,4170,4090,4320,150,3.6,4210,40,0.96,4090,4380,1399-12-26
15,سيتا,سرمايه گذاري سيمان تامين,12913,20316644,317342066950,15000,15010,15900,900,6.0,15620,620,4.13,15000,15900,1399-12-26
16,آبادا,توليد نيروي برق آبادان,12699,15110919,224489125460,15090,14790,14790,-300,-1.99,14860,-230,-1.52,14790,15290,1399-12-26
17,شبندر,پالايش نفت بندرعباس,12371,58087252,1658346390290,27410,27410,29030,1620,5.91,28550,1140,4.16,27000,29040,1399-12-26
18,كمند,صندوق س. با درآمد ثابت كمند,11875,554973667,5583447442921,10056,10061,10061,5,0.05,10061,5,0.05,10060,10064,1399-12-26
19,شاروم,پتروشيمي اروميه,11826,6497422,124041330719,18883,18885,19022,139,0.74,19091,208,1.1,18882,19440,1399-12-26
20,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,11546,229261162,671763506010,2830,2820,2970,140,4.95,2930,100,3.53,2810,2990,1399-12-26
21,ولپارس,ليزينگ پارسيان,11374,12726392,62557003500,4930,4850,4910,-20,-0.41,4920,-10,-0.2,4840,5050,1399-12-26
22,حكشتي,كشتيراني جمهوري اسلامي ايران,11257,42274465,831387422870,19190,19400,19510,320,1.67,19670,480,2.5,19320,20000,1399-12-26
23,وكبهمن,مديريت سرمايه گذاري كوثربهمن,10640,7252586,87656973703,11717,11595,12240,523,4.46,12086,369,3.15,11590,12416,1399-12-26
24,شلعاب,لعابيران‌,9720,26792475,635062548490,22870,24240,23230,360,1.57,23700,830,3.63,22550,24240,1399-12-26
25,وتجارت,بانك تجارت,9540,354312251,1000095895250,2670,2760,2830,160,5.99,2820,150,5.62,2760,2830,1399-12-26
26,فزرين,زرين معدن آسيا,8996,47205501,1266944943090,27182,26639,27122,-60,-0.22,26839,-343,-1.26,26639,27943,1399-12-26
27,فرابورس,فرابورس ايران,8662,26782912,881202144601,32838,32182,32990,152,0.46,32902,64,0.19,32182,34590,1399-12-26
28,بپيوند,برق و انرژي پيوندگستر پارس,8122,5698632,81420701929,14017,13986,14430,413,2.95,14288,271,1.93,13801,14620,1399-12-26
29,آسيا,بيمه آسيا,8027,157423015,363111947370,2340,2300,2300,-40,-1.71,2310,-30,-1.28,2300,2360,1399-12-26
30,كاما,باما,7824,33851516,459493700690,13410,13210,13600,190,1.42,13570,160,1.19,13210,13790,1399-12-26
31,آريا,پليمر آريا ساسول,7546,4315009,387650925532,87740,87740,90040,2300,2.62,89838,2098,2.39,87740,91340,1399-12-26
32,انرژي3,سايراشخاص بورس انرژي,7450,2030819,538928378000,263540,258270,271000,7460,2.83,265370,1830,0.69,258270,274700,1399-12-26
33,فروي,ذوب روي اصفهان,7272,5968212,388891385878,64763,63468,66410,1647,2.54,65160,397,0.61,63468,67980,1399-12-26
34,وبصادر,بانك صادرات ايران,7231,348770108,884983745760,2420,2420,2560,140,5.79,2540,120,4.96,2390,2560,1399-12-26
35,شتران,پالايش نفت تهران,7030,89316531,820301870800,8730,8800,9250,520,5.96,9180,450,5.15,8730,9250,1399-12-26
36,ثاميد,توسعه و عمران اميد,6569,77664097,125123426110,1560,1550,1620,60,3.85,1610,50,3.21,1540,1630,1399-12-26
37,ذوب,سهامي ذوب آهن  اصفهان,6337,137583909,549216170786,3794,3760,4021,227,5.98,3992,198,5.22,3760,4021,1399-12-26
38,ثشاهد,سرمايه‌ گذاري‌ شاهد,6255,24115467,455035845350,18960,18590,19040,80,0.42,18870,-90,-0.47,18590,19400,1399-12-26
39,كچاد,معدني‌وصنعتي‌چادرملو,6172,22054744,534359725520,23920,24310,24040,120,0.5,24230,310,1.3,23680,24740,1399-12-26
40,پتاير,ايران‌ تاير,6067,204865429,832174754860,4140,4060,4060,-80,-1.93,4060,-80,-1.93,4060,4130,1399-12-26
41,امين يكم,صندوق درآمد ثابت امين يكم فردا,5888,191016271,1923487218921,10210,10084,10066,-144,-1.41,10070,-140,-1.37,10062,10090,1399-12-26
42,وپارس,بانك‌پارسيان‌,5869,157670409,495006641510,3090,3060,3130,40,1.29,3140,50,1.62,3030,3200,1399-12-26
43,بگيلان,توسعه مسير برق گيلان,5641,1128208,24357831859,21364,21200,21630,266,1.25,21471,107,0.5,21200,21860,1399-12-26
44,غگل,گلوكوزان‌,5509,58404702,212167954690,3610,3550,3620,10,0.28,3630,20,0.55,3540,3750,1399-12-26
45,خزاميا,زامياد,5426,44473339,356403430460,8030,8010,8000,-30,-0.37,8010,-20,-0.25,7870,8210,1399-12-26
46,بورس,بورس اوراق بهادار تهران,5306,12554362,468716408750,37180,36440,37680,500,1.34,37330,150,0.4,36440,39200,1399-12-26
47,خمحركه,نيرو محركه‌,4980,43822098,207648657940,4790,4700,4720,-70,-1.46,4740,-50,-1.04,4700,4900,1399-12-26
48,دانا,بيمه دانا,4969,48604625,319603093780,6680,6550,6560,-120,-1.8,6580,-100,-1.5,6550,6730,1399-12-26
49,ولساپا,ليزينگ رايان‌ سايپا,4931,79119025,281948389330,3590,3520,3620,30,0.84,3560,-30,-0.84,3520,3670,1399-12-26
50,كالا,بورس كالاي ايران,4782,10019547,337925024970,33870,33200,33680,-190,-0.56,33730,-140,-0.41,33200,34980,1399-12-26
51,خپارس,پارس‌ خودرو,4568,46420324,263772067440,5620,5560,5660,40,0.71,5680,60,1.07,5510,5800,1399-12-26
52,ومعادن,توسعه‌معادن‌وفلزات‌,4548,43831252,601591727800,13180,13500,13950,770,5.84,13730,550,4.17,13270,13970,1399-12-26
53,صبا,سرمايه گذاري صبا تامين,4521,25130179,206996622116,7837,7989,8307,470,6.0,8237,400,5.1,7890,8307,1399-12-26
54,پيزد,مجتمع صنايع لاستيك يزد,4498,446835,29630248882,65513,64800,66320,807,1.23,65987,474,0.72,64800,67350,1399-12-26
55,هاي وب,داده گسترعصرنوين-هاي وب,4384,28934974,304101080220,9970,10300,10560,590,5.92,10510,540,5.42,10030,10560,1399-12-26
56,آوا,صندوق س.سهام آواي معيار-س,4271,41515288,290703454439,6731,6780,7140,409,6.08,7002,271,4.03,6740,7141,1399-12-26
57,وساپا,سرمايه‌گذاري‌ سايپا,4223,45193937,276004557890,6080,5960,6110,30,0.49,6110,30,0.49,5960,6300,1399-12-26
58,ماديرا,صنايع ماشين هاي اداري ايران,4205,31224436,276443713126,8982,8803,8840,-142,-1.58,8853,-129,-1.44,8803,9520,1399-12-26
59,كرمان,س. توسعه و عمران استان كرمان,4202,8985555,458612118993,51353,50326,51880,527,1.03,51039,-314,-0.61,50326,53490,1399-12-26
60,غپينو,پارس‌ مينو,4127,30109668,206406261300,6880,7000,6750,-130,-1.89,6860,-20,-0.29,6750,7100,1399-12-26
61,فخوز,فولاد  خوزستان,4059,37048565,583308230610,14900,15190,15790,890,5.97,15740,840,5.64,14950,15790,1399-12-26
62,پترول,گروه پتروشيمي س. ايرانيان,4004,49532830,516200534250,9860,10250,10450,590,5.98,10420,560,5.68,10170,10450,1399-12-26
63,كلر,كلر پارس,3943,2347406,298046594842,128628,126057,126056,-2572,-2.0,126968,-1660,-1.29,126056,132100,1399-12-26
64,ودي,بيمه  دي,3902,23576848,542468877593,23387,22920,23111,-276,-1.18,23009,-378,-1.62,22920,23500,1399-12-26
65,ثاخت,بين‌المللي‌توسعه‌ساختمان,3810,56597777,158284707120,2770,2830,2800,30,1.08,2800,30,1.08,2760,2870,1399-12-26
66,نوري,پتروشيمي نوري,3790,7279488,476882073260,62110,62730,65830,3720,5.99,65510,3400,5.47,62650,65830,1399-12-26
67,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,3740,45291904,595037802180,12440,12690,13180,740,5.95,13140,700,5.63,12610,13180,1399-12-26
68,غسالم,سالمين‌,3738,47616659,218072861580,4380,4560,4610,230,5.25,4580,200,4.57,4400,4640,1399-12-26
69,شبريز,پالايش نفت تبريز,3705,11483187,375344640040,31470,31470,32990,1520,4.83,32690,1220,3.88,31010,33290,1399-12-26
70,سمگا,گروه سرمايه گذاري ميراث فرهنگي,3461,28117254,780481443172,27735,27735,27735,0,0.0,27758,23,0.08,27220,28500,1399-12-26
71,ختوقا,قطعات‌ اتومبيل‌ ايران‌,3426,54654005,146519750500,2660,2620,2690,30,1.13,2680,20,0.75,2610,2760,1399-12-26
72,كاوه,فولاد كاوه جنوب كيش,3407,30431867,678058131630,21110,21500,22370,1260,5.97,22280,1170,5.54,21500,22370,1399-12-26
73,بترانس,ايران‌ ترانسفو,3399,53852412,146756244890,2670,2640,2760,90,3.37,2730,60,2.25,2620,2790,1399-12-26
74,غپاك,لبنيات‌ پاك‌,3365,8962287,242444208870,25700,26500,27170,1470,5.72,27050,1350,5.25,26490,27240,1399-12-26
75,سصوفي,سيمان‌ صوفيان‌,3359,12706920,244020773870,19080,18700,19940,860,4.51,19200,120,0.63,18700,20160,1399-12-26
76,سبزوا,سيمان لار سبزوار,3358,26540136,92709948362,3550,3479,3485,-65,-1.83,3493,-57,-1.61,3479,3590,1399-12-26
77,فولاد,فولاد مباركه اصفهان,3345,57173706,771845031000,12740,13500,13500,760,5.97,13500,760,5.97,13500,13500,1399-12-26
78,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,3220,15088358,165917772960,10980,10770,11010,30,0.27,11000,20,0.18,10770,11270,1399-12-26
79,حفاري,حفاري شمال,3166,20973695,161679169430,7660,7690,7710,50,0.65,7710,50,0.65,7530,7870,1399-12-26
80,فرآور,فرآوري‌موادمعدني‌ايران‌,3124,6917600,253131400050,36670,35940,36600,-70,-0.19,36590,-80,-0.22,35940,38230,1399-12-26
81,سيمرغ,سيمرغ,3095,8650061,136091955230,15930,15700,15640,-290,-1.82,15730,-200,-1.26,15620,16140,1399-12-26
82,آگاس,صندوق س.هستي بخش آگاه-س,2892,3226226,228519140560,67577,68490,72199,4622,6.84,70832,3255,4.82,67600,72199,1399-12-26
83,دزهراويح,ح . ‌داروسازي‌زهراوي‌,2763,9357960,42692169120,4470,4420,4640,170,3.8,4560,90,2.01,4360,4680,1399-12-26
84,سرو,صندوق س سروسودمند مدبران-سهام,2734,3292845,233674767730,68440,69190,71620,3180,4.65,70960,2520,3.68,69000,71980,1399-12-26
85,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,2646,7211042,174508993990,24110,23630,24600,490,2.03,24200,90,0.37,23630,24990,1399-12-26
