,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,زملارد,كشاورزي و دامپروري ملارد شير,146316,5797362,245178259706,40551,40400,42578,2027,5.0,42291,1740,4.29,39370,42578,1399-6-30
1,شپنا,پالايش نفت اصفهان,130682,441853677,14151149285230,32080,33400,30540,-1540,-4.8,32030,-50,-0.16,30480,33680,1399-6-30
2,آريا,پليمر آريا ساسول,121797,12156929,2111076922537,180541,180000,171514,-9027,-5.0,173652,-6889,-3.82,171514,182990,1399-6-30
3,ثبهساز,بهساز كاشانه تهران,95029,172683263,778648974880,4680,4660,4450,-230,-4.91,4510,-170,-3.63,4450,4800,1399-6-30
4,شبندر,پالايش نفت بندرعباس,89883,205360894,8831757971120,41930,44020,42560,630,1.5,43010,1080,2.58,40100,44020,1399-6-30
5,وبصادر,بانك صادرات ايران,66879,1350916480,5665449082620,4350,4350,4140,-210,-4.83,4190,-160,-3.68,4140,4490,1399-6-30
6,ثاميد,توسعه و عمران اميد,63976,48303542,117377607060,2320,2430,2430,110,4.74,2430,110,4.74,2430,2430,1399-6-30
7,شاروم,پتروشيمي اروميه,63237,985444,13886876848,13421,14092,14092,671,5.0,13598,177,1.32,14092,14092,1399-6-30
8,رافزا,رايان هم افزا,62162,371011,11229760948,28827,30268,30268,1441,5.0,29132,305,1.06,30268,30268,1399-6-30
9,ولپارس,ليزينگ پارسيان,52088,3947028,16103874240,3890,4080,4080,190,4.88,3940,50,1.29,4080,4080,1399-6-30
10,دارا يكم,صندوق واسطه گري مالي يكم-سهام,51024,14731677,3180442957500,235030,224010,211530,-23500,-10.0,215890,-19140,-8.14,211530,226300,1399-6-30
11,شتران,پالايش نفت تهران,50931,152373823,4461124253740,30090,30500,28590,-1500,-4.99,29280,-810,-2.69,28590,31410,1399-6-30
12,دي,بانك دي,42808,101931591,4950287731100,46466,48789,48789,2323,5.0,48565,2099,4.52,46560,48789,1399-6-30
13,پترول,گروه پتروشيمي س. ايرانيان,42583,445712405,6724302473000,14380,15090,15090,710,4.94,15090,710,4.94,14800,15090,1399-6-30
14,صبا,سرمايه گذاري صبا تامين,36738,112486256,1238766933527,10605,10780,11135,530,5.0,11013,408,3.85,10600,11135,1399-6-30
15,فولاد,فولاد مباركه اصفهان,34946,139013548,2856599797920,21330,20990,20270,-1060,-4.97,20550,-780,-3.66,20270,21300,1399-6-30
