,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,شستا,سرمايه گذاري تامين اجتماعي,62984,146849658,3491793523090,24110,24470,23390,-720,-2.99,23780,-330,-1.37,23170,24630,1399-10-3
1,شپنا,پالايش نفت اصفهان,61749,302154174,4181101147070,14150,14550,13600,-550,-3.89,13840,-310,-2.19,13510,14580,1399-10-3
2,بوعلي,پتروشيمي بوعلي سينا,53845,6526820,419413453200,61200,64260,64260,3060,5.0,64260,3060,5.0,64260,64260,1399-10-3
3,خودرو,ايران‌ خودرو,51704,972435252,3361343350740,3500,3600,3430,-70,-2.0,3460,-40,-1.14,3350,3620,1399-10-3
4,وسپهر,سرمايه گذاري مالي سپهرصادرات,47843,114195518,1258629833716,11132,11222,11000,-132,-1.19,11022,-110,-0.99,10920,11349,1399-10-3
5,خساپا,سايپا,44658,1146124808,2877240667890,2570,2630,2490,-80,-3.11,2510,-60,-2.33,2450,2640,1399-10-3
6,پالايش,صندوق پالايشي يکم-سهام,42295,19784889,1753272944520,89090,91500,87200,-1890,-2.12,88620,-470,-0.53,86960,92100,1399-10-3
7,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,36169,590308231,2619251194800,4290,4500,4380,90,2.1,4440,150,3.5,4300,4500,1399-10-3
8,بپيوند,برق و انرژي پيوندگستر پارس,35458,33253729,1056911037707,32281,32374,31320,-961,-2.98,31783,-498,-1.54,30890,33080,1399-10-3
9,دي,بانك دي,33400,51669791,2220874574000,43711,44180,42700,-1011,-2.31,42982,-729,-1.67,42069,44800,1399-10-3
10,وتجارت,بانك تجارت,32647,590467620,2002980702850,3400,3530,3370,-30,-0.88,3390,-10,-0.29,3320,3530,1399-10-3
11,دارا يكم,صندوق واسطه گري مالي يكم-سهام,31000,11431840,2010746644890,176230,179850,173990,-2240,-1.27,175890,-340,-0.19,173520,179890,1399-10-3
12,فولاد,فولاد مباركه اصفهان,29569,159829750,2242339545820,14250,14200,13960,-290,-2.04,14030,-220,-1.54,13870,14290,1399-10-3
13,سيتا,سرمايه گذاري سيمان تامين,29020,42243079,712623157320,16830,17000,16750,-80,-0.48,16870,40,0.24,16610,17250,1399-10-3
14,فملي,ملي‌ صنايع‌ مس‌ ايران‌,28786,90072342,1403301662230,15690,15890,15500,-190,-1.21,15580,-110,-0.7,15360,16000,1399-10-3
15,وكبهمن,مديريت سرمايه گذاري كوثربهمن,28095,2511740,48637333360,18442,19364,19364,922,5.0,19209,767,4.16,19364,19364,1399-10-3
16,زمگسا,كشاورزي‌ ودامپروي‌ مگسال‌,26747,42713432,2409891646220,57700,54820,58100,400,0.69,56420,-1280,-2.22,54820,60300,1399-10-3
17,زملارد,كشاورزي و دامپروري ملارد شير,25442,5423840,234605341554,42626,42950,44341,1715,4.02,43254,628,1.47,41660,44500,1399-10-3
18,چخزر,صنايع چوب خزر كاسپين,25091,194190,5545095450,27196,28555,28555,1359,5.0,27337,141,0.52,28555,28555,1399-10-3
19,غسالم,سالمين‌,23875,232086834,1692530102230,7150,7500,7050,-100,-1.4,7290,140,1.96,6920,7500,1399-10-3
20,آبادا,توليد نيروي برق آبادان,23293,12009769,218053671300,17730,18100,18200,470,2.65,18160,430,2.43,17830,18400,1399-10-3
21,بگيلان,توسعه مسير برق گيلان,23250,6829864,176478052900,26277,25970,25700,-577,-2.2,25839,-438,-1.67,25462,26660,1399-10-3
22,ثبهساز,بهساز كاشانه تهران,22263,101985531,286079111500,2790,2830,2780,-10,-0.36,2810,20,0.72,2770,2870,1399-10-3
23,امين,تامين سرمايه امين,22003,18862863,211494604300,11370,11380,11160,-210,-1.85,11210,-160,-1.41,11110,11570,1399-10-3
24,ثاميد,توسعه و عمران اميد,21699,141035964,315929055420,2240,2280,2230,-10,-0.45,2240,0,0.0,2220,2290,1399-10-3
25,غزر,صنعتي زر ماكارون,20650,3540340,211278093240,58970,61400,59190,220,0.37,59680,710,1.2,58800,61400,1399-10-3
26,ثشاهد,سرمايه‌ گذاري‌ شاهد,20649,71251769,1900292604460,25510,26710,26780,1270,4.98,26670,1160,4.55,26010,26780,1399-10-3
27,وپارس,بانك‌پارسيان‌,19657,423833880,1825335925970,4190,4350,4250,60,1.43,4310,120,2.86,4200,4390,1399-10-3
28,شبندر,پالايش نفت بندرعباس,19333,57231607,1674559028920,29190,30000,29000,-190,-0.65,29260,70,0.24,28500,30270,1399-10-3
29,شتران,پالايش نفت تهران,18776,74192838,868225093190,11650,12000,11510,-140,-1.2,11700,50,0.43,11350,12130,1399-10-3
30,پيزد,مجتمع صنايع لاستيك يزد,17807,2746087,243778449928,91553,91010,89522,-2031,-2.22,88773,-2780,-3.04,87172,91330,1399-10-3
31,شاروم,پتروشيمي اروميه,17102,11070703,380621839843,32744,34381,34381,1637,5.0,34381,1637,5.0,34381,34381,1399-10-3
32,وبصادر,بانك صادرات ايران,16572,292904228,923729971590,3130,3250,3120,-10,-0.32,3150,20,0.64,3080,3260,1399-10-3
33,وپويا,سرمايه گذاري پويا,15691,22932234,190777712249,8257,8300,8300,43,0.52,8319,62,0.75,8202,8500,1399-10-3
34,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,15637,43101501,921623698050,21830,22000,21520,-310,-1.42,21380,-450,-2.06,20740,22700,1399-10-3
35,آريا,پليمر آريا ساسول,15578,2257611,414482096069,184539,183000,184538,-1,0.0,183593,-946,-0.51,180400,186200,1399-10-3
36,زدشت,كشت و صنعت دشت خرم دره,15560,16282234,1037421612652,65967,65100,63199,-2768,-4.2,63715,-2252,-3.41,61883,66690,1399-10-3
37,خبهمن,گروه‌بهمن‌,15436,70005438,2276618648200,31140,32690,32390,1250,4.01,32520,1380,4.43,31140,32690,1399-10-3
38,گدنا,تهيه توزيع غذاي دنا آفرين فدك,15371,705580,31917616880,43082,45236,45236,2154,5.0,44251,1169,2.71,45236,45236,1399-10-3
39,وبملت,بانك ملت,15339,171403677,861358372230,4980,5100,5000,20,0.4,5030,50,1.0,4950,5150,1399-10-3
40,حكشتي,كشتيراني جمهوري اسلامي ايران,15309,31661288,824577527410,25750,26890,25670,-80,-0.31,26040,290,1.13,25280,26890,1399-10-3
41,قصفها,قنداصفهان‌,15181,5757051,1247994795480,225450,214180,214200,-11250,-4.99,216780,-8670,-3.85,214180,225000,1399-10-3
42,ذوب,سهامي ذوب آهن  اصفهان,14090,155939943,850338902790,5547,5610,5410,-137,-2.47,5453,-94,-1.69,5321,5610,1399-10-3
43,خزاميا,زامياد,13732,87665448,1217504943740,13250,13910,13910,660,4.98,13890,640,4.83,13510,13910,1399-10-3
44,شگويا,پتروشيمي تندگويان,13246,48314706,553043067318,11475,11650,11328,-147,-1.28,11447,-28,-0.24,11260,11800,1399-10-3
45,چدن,توليدي چدن سازان,12167,32131016,1302000880810,41490,41900,40200,-1290,-3.11,40520,-970,-2.34,39420,42300,1399-10-3
46,انرژي3,سايراشخاص بورس انرژي,11660,2273153,832343567270,379480,368000,360510,-18970,-5.0,366160,-13320,-3.51,360510,387000,1399-10-3
47,دانا,بيمه دانا,11615,110605212,1250617456420,11260,11100,11820,560,4.97,11310,50,0.44,10700,11820,1399-10-3
48,كالا,بورس كالاي ايران,11238,19787372,1115141085030,53800,56490,56460,2660,4.94,56360,2560,4.76,54800,56490,1399-10-3
49,رافزا,رايان هم افزا,11141,66402,2587088322,37106,38961,38961,1855,5.0,37197,91,0.25,38961,38961,1399-10-3
50,پتاير,ايران‌ تاير,11057,4491271,810719054820,185400,186500,176800,-8600,-4.64,180510,-4890,-2.64,176150,191890,1399-10-3
51,وخارزم,سرمايه گذاري خوارزمي,10795,68941156,744630153500,10320,10700,10830,510,4.94,10800,480,4.65,10500,10830,1399-10-3
52,ختوقا,قطعات‌ اتومبيل‌ ايران‌,10785,144054263,619411203150,4440,4490,4270,-170,-3.83,4300,-140,-3.15,4220,4570,1399-10-3
53,فخوز,فولاد  خوزستان,10640,36859418,609541282480,16920,16810,16320,-600,-3.55,16540,-380,-2.25,16160,17050,1399-10-3
54,زكوثر,سرمايه گذاري كشاورزي كوثر,10631,24684323,665198478190,26900,28000,27050,150,0.56,26950,50,0.19,25600,28010,1399-10-3
55,ثقزوي,شركت عمران و سازندگي قزوين,10134,34953096,1126466136197,32365,33335,33335,970,3.0,32228,-137,-0.42,31395,33335,1399-10-3
56,وآيند,بانك  آينده,10049,42607548,946999754923,22322,22760,21876,-446,-2.0,22226,-96,-0.43,21876,22760,1399-10-3
57,قچار,فراوردههاي غذايي وقند چهارمحال,9942,16029161,1094822974404,68845,66150,71290,2445,3.55,68302,-543,-0.79,65403,72000,1399-10-3
58,شيران,س. صنايع‌شيميايي‌ايران,9767,28716993,1188976123090,39870,39100,41860,1990,4.99,41400,1530,3.84,39100,41860,1399-10-3
59,شبريز,پالايش نفت تبريز,9456,23754303,793492214660,32350,33900,33060,710,2.19,33400,1050,3.25,32620,33960,1399-10-3
